s
indexer,parentBountyId,proposer,index,value,dValue,fee,curator,beneficiary,unlockAt,description,meta,state,isFinal,stateSort,deposit,fiatValue,symbolPrice
"{""blockHeight"": 20973293, ""blockHash"": ""0xe307d829aeaea6b31864f1af42dc689bc1ca34b68199a09dc37561b7a8993244"", ""blockTime"": 1716920526001, ""eventIndex"": 79, ""extrinsicIndex"": 4}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1201,2094400000000,{'$numberDecimal': '2094400000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,12wnTQnY3qUTCofi792fTdf9HpQQ6jmyxrVdwyT6X2Jed4Yg,21088654.0,Moderation Bounty - May 2024 - Grizzly,"{'parentBounty': 24, 'value': 2094400000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '12wnTQnY3qUTCofi792fTdf9HpQQ6jmyxrVdwyT6X2Jed4Yg', 'unlockAt': 21088654}}}","{""indexer"": {""blockHeight"": 21089014, ""blockHash"": ""0xb8dcab1a24cbb7f1bf4ceaca3eea81ff4eb1db6af02174dfa5aa7552bd14be6b"", ""blockTime"": 1717617786000, ""eventIndex"": 51, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 20973293, ""blockHash"": ""0xe307d829aeaea6b31864f1af42dc689bc1ca34b68199a09dc37561b7a8993244"", ""blockTime"": 1716920526001, ""eventIndex"": 74, ""extrinsicIndex"": 4}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1200,1910200000000,{'$numberDecimal': '1910200000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,13YWynHAu8F8uKZFbQwvPgJ67xizvo21HCEQU3Ke8z1XHoyT,21088654.0,Moderation Bounty - May 2024 - frankywild,"{'parentBounty': 24, 'value': 1910200000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '13YWynHAu8F8uKZFbQwvPgJ67xizvo21HCEQU3Ke8z1XHoyT', 'unlockAt': 21088654}}}","{""indexer"": {""blockHeight"": 21089086, ""blockHash"": ""0xcf37d59d8be2b341ce247fcaa04526a6aa78e3d73d4692c602fb410ac7197e8d"", ""blockTime"": 1717618224000, ""eventIndex"": 56, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 20973293, ""blockHash"": ""0xe307d829aeaea6b31864f1af42dc689bc1ca34b68199a09dc37561b7a8993244"", ""blockTime"": 1716920526001, ""eventIndex"": 69, ""extrinsicIndex"": 4}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1199,1910200000000,{'$numberDecimal': '1910200000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,12dR4JYh1iPkaJXLSTbqz9iUpm6diRces6wJ6SAjkhmnwixN,21088654.0,Moderation Bounty - May 2024 - Cappex,"{'parentBounty': 24, 'value': 1910200000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '12dR4JYh1iPkaJXLSTbqz9iUpm6diRces6wJ6SAjkhmnwixN', 'unlockAt': 21088654}}}","{""indexer"": {""blockHeight"": 21101674, ""blockHash"": ""0xe6e083511d3eaf16ab4e93c28d13aa9e971b240fea16e37a4e7f4eaa9b1f38fb"", ""blockTime"": 1717694478000, ""eventIndex"": 49, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 20956245, ""blockHash"": ""0x2249953bb45ff7f049fb25bc81e84842433d1bd1cba1924ed5d1c823847a5218"", ""blockTime"": 1716817920000, ""eventIndex"": 73, ""extrinsicIndex"": 2}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1198,1910200000000,{'$numberDecimal': '1910200000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,14btqGNtzVpfwW9y5xYrcK7uSfgjGZKxcYAG3fJo6ujHUVS,21077000.0,Moderation team bounty - May 2024 - Muddlebee,"{'parentBounty': 24, 'value': 1910200000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '14btqGNtzVpfwW9y5xYrcK7uSfgjGZKxcYAG3fJo6ujHUVS', 'unlockAt': 21077000}}}","{""indexer"": {""blockHeight"": 21083072, ""blockHash"": ""0xaa20930f88a5b891da76e8e76a3e315a2c5a583d13fb8b96cc194f988128a4ed"", ""blockTime"": 1717581960000, ""eventIndex"": 69, ""extrinsicIndex"": 4}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 20956245, ""blockHash"": ""0x2249953bb45ff7f049fb25bc81e84842433d1bd1cba1924ed5d1c823847a5218"", ""blockTime"": 1716817920000, ""eventIndex"": 68, ""extrinsicIndex"": 2}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1197,2251300000000,{'$numberDecimal': '2251300000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,1wzZiegQfdppPw7Ag3vhhXbYuw47uJLJ5G6eXcKc6feTS5x,21077000.0,Moderation team bounty - May 2024 - Mister_Cole,"{'parentBounty': 24, 'value': 2251300000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '1wzZiegQfdppPw7Ag3vhhXbYuw47uJLJ5G6eXcKc6feTS5x', 'unlockAt': 21077000}}}","{""indexer"": {""blockHeight"": 21078747, ""blockHash"": ""0x21cf5c6a330281141a583316e2e3c1755d9b9ffd745bd9e2161a59ff30069e85"", ""blockTime"": 1717555902000, ""eventIndex"": 50, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 20956245, ""blockHash"": ""0x2249953bb45ff7f049fb25bc81e84842433d1bd1cba1924ed5d1c823847a5218"", ""blockTime"": 1716817920000, ""eventIndex"": 63, ""extrinsicIndex"": 2}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1196,1910200000000,{'$numberDecimal': '1910200000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,15Y5pEv8Uk1mFPeFS6aSmExsbwCVv4R3T6vnZKm7sZZTmExp,21077000.0,Moderation team bounty - May 2024 - MC,"{'parentBounty': 24, 'value': 1910200000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '15Y5pEv8Uk1mFPeFS6aSmExsbwCVv4R3T6vnZKm7sZZTmExp', 'unlockAt': 21077000}}}","{""indexer"": {""blockHeight"": 21087194, ""blockHash"": ""0x76014e08e4d7f84dc82a801b8ef9fa8fa9e858ba37054cf79a574f1e494b3472"", ""blockTime"": 1717606788000, ""eventIndex"": 49, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 20956245, ""blockHash"": ""0x2249953bb45ff7f049fb25bc81e84842433d1bd1cba1924ed5d1c823847a5218"", ""blockTime"": 1716817920000, ""eventIndex"": 58, ""extrinsicIndex"": 2}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1195,1910200000000,{'$numberDecimal': '1910200000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,14wDEEnVKZDXVXq2arAmkf1QmnTcwN4fzNJRFoM77YvFxa8T,21077000.0,Moderation team bounty - May 2024 - Gr33nHatt3R,"{'parentBounty': 24, 'value': 1910200000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '14wDEEnVKZDXVXq2arAmkf1QmnTcwN4fzNJRFoM77YvFxa8T', 'unlockAt': 21077000}}}","{""indexer"": {""blockHeight"": 21077002, ""blockHash"": ""0x96b9bae1ef2cd668485ddf2b08c27977695ec603daa9a7d9df3a468c919713db"", ""blockTime"": 1717545426000, ""eventIndex"": 48, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 20956245, ""blockHash"": ""0x2249953bb45ff7f049fb25bc81e84842433d1bd1cba1924ed5d1c823847a5218"", ""blockTime"": 1716817920000, ""eventIndex"": 53, ""extrinsicIndex"": 2}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1194,184200000000,{'$numberDecimal': '184200000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,16iEYsszKAiWj8vu5Qor5XC5DY48gkJeytviFGYuy17Uj8xg,21077000.0,Moderation curator bounty - May 2024 - AJ,"{'parentBounty': 24, 'value': 184200000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '16iEYsszKAiWj8vu5Qor5XC5DY48gkJeytviFGYuy17Uj8xg', 'unlockAt': 21077000}}}","{""indexer"": {""blockHeight"": 21273064, ""blockHash"": ""0x3dc3c1783054b85b151ddaadaf0583e37a45ae904163f56c3ef36ebf3d25c5d3"", ""blockTime"": 1718727846001, ""eventIndex"": 53, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 20910090, ""blockHash"": ""0x3e859d27d21db89f12dbc98dbe768b9c55e2a113ac95864ce0a8465be6d3e12e"", ""blockTime"": 1716539706001, ""eventIndex"": 70, ""extrinsicIndex"": 2}",33,12kVrC1FhRunbPpufCTqPcq3i3W1cNv2LdYwDNDp1mdEFLaC,1193,353540000000000,{'$numberDecimal': '353540000000000'},0.0,14WjkhgfbD98TA2SuJiqrnhhPCmpfCFVtQ46Zcr4DEAwegQi,14jHouxT1VbhBDw93VW8Z89p139Qgu7ECHz3zxM2CpQEDJDB,21025290.0,MarketAcross - Invoice 14827 - DOT price - 10% = 6.534 USDT - excess DOT due to higher DOT market price when claim is made available must be returned,"{'parentBounty': 33, 'value': 353540000000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '14WjkhgfbD98TA2SuJiqrnhhPCmpfCFVtQ46Zcr4DEAwegQi', 'beneficiary': '14jHouxT1VbhBDw93VW8Z89p139Qgu7ECHz3zxM2CpQEDJDB', 'unlockAt': 21025290}}}","{""indexer"": {""blockHeight"": 21043352, ""blockHash"": ""0xad41954a9261455295f315d81da19ff8b2b0b60118f7fdd1c4abf691d013c6aa"", ""blockTime"": 1717342776000, ""eventIndex"": 48, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,,,
"{""blockHeight"": 20910090, ""blockHash"": ""0x3e859d27d21db89f12dbc98dbe768b9c55e2a113ac95864ce0a8465be6d3e12e"", ""blockTime"": 1716539706001, ""eventIndex"": 61, ""extrinsicIndex"": 2}",33,12kVrC1FhRunbPpufCTqPcq3i3W1cNv2LdYwDNDp1mdEFLaC,1192,6258600000000,{'$numberDecimal': '6258600000000'},0.0,14WjkhgfbD98TA2SuJiqrnhhPCmpfCFVtQ46Zcr4DEAwegQi,13RBN6UF43sxkxUrd2H4QSJccvLNGr6HY4v3mN2WtW59WaNk,21025290.0,Crane - Invoice #3 - DOT price = 7.19 USDT - excess DOT due to higher DOT market price when claim is made available must be returned,"{'parentBounty': 33, 'value': 6258600000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '14WjkhgfbD98TA2SuJiqrnhhPCmpfCFVtQ46Zcr4DEAwegQi', 'beneficiary': '13RBN6UF43sxkxUrd2H4QSJccvLNGr6HY4v3mN2WtW59WaNk', 'unlockAt': 21025290}}}","{""indexer"": {""blockHeight"": 21025318, ""blockHash"": ""0x9822795500f965cf48526bcf2f7642b6666dab9376efa82ff976b9b82f9634f2"", ""blockTime"": 1717234026001, ""eventIndex"": 50, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,,,
"{""blockHeight"": 20910090, ""blockHash"": ""0x3e859d27d21db89f12dbc98dbe768b9c55e2a113ac95864ce0a8465be6d3e12e"", ""blockTime"": 1716539706001, ""eventIndex"": 52, ""extrinsicIndex"": 2}",33,12kVrC1FhRunbPpufCTqPcq3i3W1cNv2LdYwDNDp1mdEFLaC,1191,157528700000000,{'$numberDecimal': '157528700000000'},0.0,14WjkhgfbD98TA2SuJiqrnhhPCmpfCFVtQ46Zcr4DEAwegQi,19C7X2ayEGaHbRb7obTd7u2crJhYm6W47XpyLC2jQBGdpif,21025290.0,EVOX - INV0507 - DOT price = 7.142 USDT - excess DOT due to higher DOT market price when claim is made available must be returned,"{'parentBounty': 33, 'value': 157528700000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '14WjkhgfbD98TA2SuJiqrnhhPCmpfCFVtQ46Zcr4DEAwegQi', 'beneficiary': '19C7X2ayEGaHbRb7obTd7u2crJhYm6W47XpyLC2jQBGdpif', 'unlockAt': 21025290}}}","{""indexer"": {""blockHeight"": 21025823, ""blockHash"": ""0x57f92276acdb55bc2c70c8277a5156c9bbeb2ce6b524bf9d6c0ead96dcd7fc77"", ""blockTime"": 1717237080000, ""eventIndex"": 48, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,,,
"{""blockHeight"": 20891240, ""blockHash"": ""0x27963d22a0dd75aee323a3836fe7ddd6ee9e6ea6fa9b856acad5117d05356b3e"", ""blockTime"": 1716425496001, ""eventIndex"": 47, ""extrinsicIndex"": 2}",43,15aQx3bLLEiJxuAPqLZgyy1WMz7H4bEskLmTnRe4ErEHGH2J,1190,1580000000000,{'$numberDecimal': '1580000000000'},158000000000.0,15FsX8EdUftorgXBjtgbdD1NesqVPwfJPL79V5JDvk2CCc9x,16DFsCgUtntqaz6wiYEMwcco3RBCwo4Dz7doLTTeeudxZWhE,21105551.0,The Innovation Village Kampala Uganda,"{'parentBounty': 43, 'value': 1580000000000, 'fee': 158000000000, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '15FsX8EdUftorgXBjtgbdD1NesqVPwfJPL79V5JDvk2CCc9x', 'beneficiary': '16DFsCgUtntqaz6wiYEMwcco3RBCwo4Dz7doLTTeeudxZWhE', 'unlockAt': 21105551}}}","{""indexer"": {""blockHeight"": 21113675, ""blockHash"": ""0x6af991adc3f7918f5dd0cffb346dfb78615b347f29465b635a92abfbf28b8188"", ""blockTime"": 1717766922000, ""eventIndex"": 50, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 20885210, ""blockHash"": ""0xee5c6239c0df835b2755e78f2461622d5b310ab7b0fe732215c0ac4026c7c914"", ""blockTime"": 1716388968001, ""eventIndex"": 70, ""extrinsicIndex"": 2}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1189,1955600000000,{'$numberDecimal': '1955600000000'},0.0,14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh,14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt,21000492.0,Curator Fee - Nachito,"{'parentBounty': 42, 'value': 1955600000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh', 'beneficiary': '14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt', 'unlockAt': 21000492}}}","{""indexer"": {""blockHeight"": 21000538, ""blockHash"": ""0x2bbc1319ee25059f757f212c871875a1bc2d8c4ba943ce09206e13e6241a9c79"", ""blockTime"": 1717084542000, ""eventIndex"": 51, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 20885210, ""blockHash"": ""0xee5c6239c0df835b2755e78f2461622d5b310ab7b0fe732215c0ac4026c7c914"", ""blockTime"": 1716388968001, ""eventIndex"": 64, ""extrinsicIndex"": 2}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1188,1955600000000,{'$numberDecimal': '1955600000000'},0.0,14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh,13343zPsd3yZhwpAphFysoVQA3De2vDMELVMxbgExpHB5UCg,21000492.0,Curator Fee - Gerardo,"{'parentBounty': 42, 'value': 1955600000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh', 'beneficiary': '13343zPsd3yZhwpAphFysoVQA3De2vDMELVMxbgExpHB5UCg', 'unlockAt': 21000492}}}","{""indexer"": {""blockHeight"": 21000541, ""blockHash"": ""0x029e27985667f096d37e74a05ef0e59ce54f8cd31b797bb8d8a59d6b2162363f"", ""blockTime"": 1717084560000, ""eventIndex"": 51, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 20885210, ""blockHash"": ""0xee5c6239c0df835b2755e78f2461622d5b310ab7b0fe732215c0ac4026c7c914"", ""blockTime"": 1716388968001, ""eventIndex"": 58, ""extrinsicIndex"": 2}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1187,1955600000000,{'$numberDecimal': '1955600000000'},0.0,14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh,12xRcHjvStkUYgzTh9vyqinN3tUpddgcPnSUcLXZ3ty44Mq1,21000492.0,Curator Fee - Blockya,"{'parentBounty': 42, 'value': 1955600000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh', 'beneficiary': '12xRcHjvStkUYgzTh9vyqinN3tUpddgcPnSUcLXZ3ty44Mq1', 'unlockAt': 21000492}}}","{""indexer"": {""blockHeight"": 21000525, ""blockHash"": ""0x3d30f4584d99f43374be7d230142e619985dde7618437c2b08b07c3541733868"", ""blockTime"": 1717084464000, ""eventIndex"": 62, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 20885210, ""blockHash"": ""0xee5c6239c0df835b2755e78f2461622d5b310ab7b0fe732215c0ac4026c7c914"", ""blockTime"": 1716388968001, ""eventIndex"": 52, ""extrinsicIndex"": 2}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1186,1955600000000,{'$numberDecimal': '1955600000000'},0.0,14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh,1yCg8NSCgjS4K5KDK5DZGhxUCxmgVyhyG6vBPn5wqUmLuYo,21000492.0,Curator Fee - Albert,"{'parentBounty': 42, 'value': 1955600000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh', 'beneficiary': '1yCg8NSCgjS4K5KDK5DZGhxUCxmgVyhyG6vBPn5wqUmLuYo', 'unlockAt': 21000492}}}","{""indexer"": {""blockHeight"": 21000522, ""blockHash"": ""0x0a1fa43ae56fe88d1ce06bb00e132c0c9ba09270707eb9194542992de864dd4b"", ""blockTime"": 1717084446000, ""eventIndex"": 52, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 20885138, ""blockHash"": ""0xc542d277f1f83a0a5781fd6bf22cc2ec98309aac5e49975e2b29f09023d9de13"", ""blockTime"": 1716388536001, ""eventIndex"": 75, ""extrinsicIndex"": 3}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1185,698400000000,{'$numberDecimal': '698400000000'},0.0,1yCg8NSCgjS4K5KDK5DZGhxUCxmgVyhyG6vBPn5wqUmLuYo,13JsTxizvEUEeewFagowtFQaWpHbADWCoSkTGAY7QTSkvtWF,21000440.0,Admin fee Amaury,"{'parentBounty': 42, 'value': 698400000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '1yCg8NSCgjS4K5KDK5DZGhxUCxmgVyhyG6vBPn5wqUmLuYo', 'beneficiary': '13JsTxizvEUEeewFagowtFQaWpHbADWCoSkTGAY7QTSkvtWF', 'unlockAt': 21000440}}}","{""indexer"": {""blockHeight"": 21000516, ""blockHash"": ""0xe5bde8de6bab8ca690891415606b7dbee4d8a9a44927bb7ae6aabf9d23fa5eca"", ""blockTime"": 1717084410001, ""eventIndex"": 57, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 20885138, ""blockHash"": ""0xc542d277f1f83a0a5781fd6bf22cc2ec98309aac5e49975e2b29f09023d9de13"", ""blockTime"": 1716388536001, ""eventIndex"": 69, ""extrinsicIndex"": 3}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1184,1955600000000,{'$numberDecimal': '1955600000000'},0.0,1yCg8NSCgjS4K5KDK5DZGhxUCxmgVyhyG6vBPn5wqUmLuYo,15AZxmt271W7YBo41JrxCYJHqdXhyrXsHhm5paFkd5GpreGP,21000440.0,Curator fee Ernih,"{'parentBounty': 42, 'value': 1955600000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '1yCg8NSCgjS4K5KDK5DZGhxUCxmgVyhyG6vBPn5wqUmLuYo', 'beneficiary': '15AZxmt271W7YBo41JrxCYJHqdXhyrXsHhm5paFkd5GpreGP', 'unlockAt': 21000440}}}","{""indexer"": {""blockHeight"": 21000512, ""blockHash"": ""0xb9e24d6e88ce7f5af8fa1496c4ed3211bead47e18823ef4008c706857b645fad"", ""blockTime"": 1717084386000, ""eventIndex"": 51, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 20885138, ""blockHash"": ""0xc542d277f1f83a0a5781fd6bf22cc2ec98309aac5e49975e2b29f09023d9de13"", ""blockTime"": 1716388536001, ""eventIndex"": 63, ""extrinsicIndex"": 3}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1183,1955600000000,{'$numberDecimal': '1955600000000'},0.0,1yCg8NSCgjS4K5KDK5DZGhxUCxmgVyhyG6vBPn5wqUmLuYo,12ELL9BzwsGGM948o3cBduLgxuBwpC6eUmgExTGnXqSfikqq,21000440.0,Curator fee Lengo,"{'parentBounty': 42, 'value': 1955600000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '1yCg8NSCgjS4K5KDK5DZGhxUCxmgVyhyG6vBPn5wqUmLuYo', 'beneficiary': '12ELL9BzwsGGM948o3cBduLgxuBwpC6eUmgExTGnXqSfikqq', 'unlockAt': 21000440}}}","{""indexer"": {""blockHeight"": 21000449, ""blockHash"": ""0x89111b026d17460cd74b19235b29fd97fbe744a2b1769363f0e682d935c68b78"", ""blockTime"": 1717084002000, ""eventIndex"": 52, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 20885138, ""blockHash"": ""0xc542d277f1f83a0a5781fd6bf22cc2ec98309aac5e49975e2b29f09023d9de13"", ""blockTime"": 1716388536001, ""eventIndex"": 57, ""extrinsicIndex"": 3}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1182,1955600000000,{'$numberDecimal': '1955600000000'},0.0,1yCg8NSCgjS4K5KDK5DZGhxUCxmgVyhyG6vBPn5wqUmLuYo,14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh,21000440.0,Curator fee Ezio,"{'parentBounty': 42, 'value': 1955600000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '1yCg8NSCgjS4K5KDK5DZGhxUCxmgVyhyG6vBPn5wqUmLuYo', 'beneficiary': '14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh', 'unlockAt': 21000440}}}","{""indexer"": {""blockHeight"": 21000501, ""blockHash"": ""0x7e84f32301c0443460d9f29c68f74d65dea99a50fa75bc3deafa74a5ed3e001d"", ""blockTime"": 1717084320000, ""eventIndex"": 49, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 20885107, ""blockHash"": ""0x488def14f808382af77c2cc8f0adddb9b8b09d3d4553f5a6c23958eab43004f2"", ""blockTime"": 1716388350000, ""eventIndex"": 86, ""extrinsicIndex"": 2}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1181,41300000000,{'$numberDecimal': '41300000000'},0.0,13343zPsd3yZhwpAphFysoVQA3De2vDMELVMxbgExpHB5UCg,12jNpcKMqYbiDhucsr6TDrto3MdRtrBLbuDvTh3FprZeVbpb,21003208.0,Spanish Bounty C12,"{'parentBounty': 42, 'value': 41300000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '13343zPsd3yZhwpAphFysoVQA3De2vDMELVMxbgExpHB5UCg', 'beneficiary': '12jNpcKMqYbiDhucsr6TDrto3MdRtrBLbuDvTh3FprZeVbpb', 'unlockAt': 21003208}}}","{""indexer"": {""blockHeight"": 21003266, ""blockHash"": ""0x5cc62bcc1360180387e54e7a39ea21258077e98525e351d1ff10056283c11ae9"", ""blockTime"": 1717100994000, ""eventIndex"": 53, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,,
